19095:866,2703,17,76,40,81,1069,224,96,2848
19096:866,2139,361,2265,698,262,500,1913,76,1730
19097:347,6901,76,3176,2092,6545,698,2312,46,1787
19102:654,58,76,8,84,29,518,542,70,564
19129:866,2703,17,76,40,81,1069,224,96,2848
19130:17,302,654,616,58,76,8,84,29,650
19144:17,302,654,616,58,76,8,84,29,650
19148:1592,225,924,7680,11008,8322,415,2547,7608,2178
19156:669,1592,225,924,7680,11008,8322,415,2547,7608
19163:1527,3107,10041,2880,1712,3172,4825,6434,8848,12990
19165:17,302,654,616,58,76,8,84,29,650
19174:17,302,654,616,58,76,8,84,29,650
19176:168,719,5738,984,463,2318,76,1326,1460,5480
19178:6901,76,3176,2092,6545,698,2312,46,1787,4146
19184:866,2703,17,76,40,81,1069,224,96,2848
19185:1352,605,7087,3307,11973,7422,11015,3704,6674,8908
19198:168,719,984,463,76,1326,1460,5480,8860,661
19199:17,302,654,616,58,76,8,84,29,650
19240:866,2703,17,76,40,81,1069,224,96,2848
19241:302,654,616,58,76,8,84,29,650,518
19243:17,302,654,616,58,76,8,84,29,650
19244:12586,873,931,2021,2946,1539,12022,1276,2675,2852
19246:302,654,616,58,76,8,84,29,650,518
19259:669,1592,225,924,7680,11008,8322,415,2547,7608
19262:168,719,5738,984,463,2318,76,1326,1460,5480
19265:17,302,654,616,58,76,8,84,29,650
19276:17,302,654,616,58,76,8,84,29,650
19277:3196,157,197,10541,8069,5627,13049,14793,465,27094
19304:17,302,654,616,58,76,8,84,29,650
19307:866,2703,17,76,81,1069,224,96,2848,4239
19308:302,654,616,58,8,84,29,650,518,542
19309:17,302,654,616,58,76,8,84,29,650
19320:17,302,654,616,58,76,8,84,29,518
19328:1592,225,924,7680,11008,8322,415,2547,7608,2178
19343:669,1592,225,924,7680,11008,8322,415,2547,7608
19354:347,6901,76,3176,2092,6545,698,2312,46,1787
19355:866,2703,17,76,40,81,1069,224,96,2848
19356:347,6901,76,3176,2092,6545,698,2312,46,1787
19357:669,1592,225,924,7680,11008,8322,415,2547,7608
19400:302,654,58,76,8,84,29,650,518,542
19405:669,1592,225,924,7680,11008,8322,415,2547,7608
19410:5145,13894,13694,1526,1477,13416,70402,9497,19307,19480
19422:347,6901,3176,2092,6545,698,2312,46,1787,4146
19433:866,2703,17,76,40,81,1069,224,96,2848
19434:347,6901,76,3176,2092,6545,698,2312,46,1787
19443:1352,605,7087,3307,11973,7422,11015,3704,6674,8908
19444:866,2139,361,2265,698,262,500,1913,76,1730
19446:17,302,654,616,58,76,8,84,29,650
19447:17,302,654,616,58,76,8,84,29,650
19448:347,76,3176,2092,6545,698,2312,46,1787,4146
19452:17,302,654,616,58,76,8,84,650,518
19462:17,302,654,616,58,76,8,84,29,650
19463:866,2703,17,76,40,81,1069,224,96,2848
19467:302,654,616,58,76,8,84,29,650,518
19468:654,616,58,8,84,29,518,542,70,564
19475:168,719,5738,984,463,2318,76,1326,1460,5480
19476:533,5975,8772,4671,3034,7926,603,10981,2510,7622
19482:17,302,654,616,58,76,8,84,29,650
19498:12586,873,931,2021,2946,1539,12022,1276,2675,2852
19503:866,2703,17,76,40,81,1069,224,96,2848
19517:302,654,616,58,76,8,84,29,650,518
19528:81,986,226,3423,780,2241,1749,1888,2967,7211
19541:866,2139,361,2265,698,262,500,1913,76,1730
19544:17,302,654,616,58,76,8,84,29,650
19549:17,302,654,616,58,76,8,84,29,650
19554:17,302,654,58,76,29,650,518,542,70
19582:378,1991,13660,5254,1589,2904,2686,7006,2068,3107
19583:168,719,5738,984,463,2318,76,1326,1460,5480
19626:866,2703,76,40,1069,224,96,2848,4239,226
19646:866,2703,17,76,40,81,1069,224,96,2848
19680:866,2703,17,76,40,81,1069,224,96,2848
19682:866,2139,361,2265,698,262,500,1913,76,1730
19692:17,302,654,616,58,76,8,84,29,650
19705:866,2703,17,76,40,81,1069,224,96,2848
19707:12586,873,931,2021,2946,1539,12022,1276,2675,2852
19757:866,2139,361,2265,698,500,1913,76,1730,96
19759:719,5738,984,463,2318,76,1326,1460,5480,8860
19763:866,2703,17,76,40,81,1069,224,96,2848
19764:17,302,616,58,76,8,84,29,650,518
19768:866,2703,17,76,40,81,1069,224,96,2848
19774:12586,873,931,2021,2946,1539,12022,1276,2675,2852
19781:17,302,654,616,58,76,8,84,29,650
19788:17,302,654,616,58,76,8,84,29,650
19814:17,302,654,616,58,76,8,84,29,650
19832:866,2703,17,76,40,81,1069,224,96,2848
19847:17,302,616,58,76,8,84,29,650,518
19852:866,2703,17,76,40,81,1069,224,96,2848
19881:12586,873,931,2021,2946,1539,12022,1276,2675,2852
19882:302,654,616,58,76,8,84,29,650,518
19887:866,2703,17,76,40,81,1069,224,96,2848
19893:17,302,654,616,58,76,8,84,29,650
19950:866,2703,17,76,40,81,1069,224,96,2848
19965:17,302,654,616,58,76,8,84,29,650
19983:3003,6846,848,13059,45365,74885,13592,18260,68689,5452
19985:17,302,616,58,76,8,84,29,518,542
19996:302,654,616,58,76,8,84,29,650,518
20059:17,302,654,616,58,76,8,84,29,650
20067:168,719,5738,984,463,2318,76,1326,1460,5480
20073:866,2139,361,2265,698,262,500,1913,76,1730
20074:17,302,654,616,58,76,8,84,29,650
20075:17,302,654,616,58,76,8,84,29,650
20094:12586,873,931,2021,1539,12022,1276,2675,2852,8066
20095:17,302,654,616,58,76,84,29,650,518
20115:866,2703,17,76,40,81,1069,224,96,2848
20116:866,2703,17,76,40,81,1069,224,96,2848
20120:17,302,654,616,58,76,8,84,29,650
20125:866,2703,17,76,40,81,1069,224,96,2848
20160:168,719,5738,984,463,2318,76,1326,1460,5480
20161:17,302,654,616,58,8,84,29,650,518
20166:17,302,654,616,58,76,8,84,29,650
20183:669,1592,225,7680,11008,8322,415,2547,7608,2178
20206:866,2139,361,2265,698,262,500,1913,76,1730
20208:866,2703,17,76,40,81,1069,224,96,2848
20220:654,616,58,76,8,84,29,650,518,542
20233:669,1592,225,924,7680,11008,8322,415,2547,7608
20234:17,616,58,76,8,29,650,518,542,70
20257:866,17,76,40,81,1069,224,96,2848,4239
20268:866,2703,17,76,40,81,1069,224,96,2848
20294:866,2703,17,76,40,81,1069,224,96,2848
20299:17,302,654,616,58,76,8,84,29,650
20304:866,2703,17,76,40,81,1069,224,96,2848
20305:1592,225,924,7680,11008,8322,415,2547,7608,2178
20316:302,654,616,76,8,84,29,518,542,70
20319:168,719,5738,984,463,2318,76,1326,1460,5480
20322:866,2139,361,2265,698,262,500,1913,76,1730
20327:9289,7021,247,19871,10492,17567,3672,17646,3992,8627
20333:17,302,654,616,58,76,8,84,29,650
20334:17,302,654,616,58,8,84,29,650,518
20360:17,616,58,76,8,84,29,650,518,542
20378:302,654,616,58,76,8,84,29,650,518
20379:866,2703,17,76,40,81,1069,224,96,2848
20380:17,302,654,616,58,76,8,29,650,518
20381:866,2703,17,76,40,81,1069,224,96,2848
20394:669,1592,225,924,7680,11008,8322,415,2547,7608
20395:168,719,5738,984,463,2318,76,1326,1460,5480
20409:866,2703,17,76,40,81,1069,224,96,2848
20420:866,2703,17,76,40,81,1069,224,96,2848
20438:866,2703,17,76,40,81,1069,224,96,2848
20439:866,2703,17,76,40,81,1069,224,96,2848
20440:347,6901,76,3176,2092,6545,698,2312,46,1787
20441:17,302,654,616,58,76,8,84,29,650
20443:17,302,654,616,58,76,8,84,29,650
20456:17,302,654,616,58,76,8,84,29,650
20463:347,6901,76,3176,2092,6545,698,2312,46,1787
20465:17,302,654,616,58,76,8,84,29,650
20466:866,2139,361,2265,698,262,500,1913,76,1730
20473:533,5975,8772,4671,3034,7926,603,10981,2510,7622
20497:1091,11584,15802,79575,44479,1352,2680,84669,95594,26641
20498:17,302,654,616,58,76,8,84,29,650
20507:5975,8772,4671,3034,7926,603,10981,2510,7622,6311
20512:9134,822,7200,25366,5125,16881,15436,37961,35177,21406
20520:866,2703,17,76,40,81,1069,224,96,2848
20544:866,2703,17,76,40,81,1069,224,96,2848
20545:6901,76,3176,2092,6545,698,2312,46,1787,4146
20546:17,302,84,29,650,518,542,70,1102,354
20547:669,1592,924,7680,11008,8322,415,2547,7608,2178
20549:866,2139,361,2265,698,262,500,1913,76,1730
20550:17,302,654,616,58,76,8,84,29,650
20553:17,302,616,58,76,8,84,29,650,518
20555:17,302,654,616,58,76,8,84,29,650
20556:1592,225,924,7680,11008,8322,415,2547,7608,2178
20572:4339,4372,2579,15777,176,1417,34935,12190,7273,13789
20582:17,302,654,616,58,76,8,84,29,650
20607:17,616,58,76,84,29,650,518,542,70
20624:17,302,654,616,58,76,8,84,29,650
20628:17,302,654,616,58,76,8,29,650,518
20655:17,302,654,616,58,76,8,84,29,650
20684:986,226,3423,780,3137,2241,1749,1888,2967,7211
20685:17,302,654,616,58,76,8,84,29,650
20697:719,5738,984,463,2318,76,1326,1460,5480,8860
20720:866,2703,17,76,40,81,1069,224,96,2848
20721:302,654,616,58,76,8,84,29,650,518
20735:17,302,654,616,58,76,8,84,29,650
20736:17,302,654,616,58,76,8,84,29,650
20752:3003,6846,848,13059,45365,74885,13592,18260,68689,5452
20756:866,2703,17,76,40,81,1069,224,96,2848
20761:669,1592,225,924,7680,11008,8322,415,2547,7608
20766:12586,873,931,2021,2946,1539,12022,1276,2675,2852
20790:866,2703,17,76,40,81,1069,224,96,2848
20807:347,6901,76,3176,2092,6545,698,2312,46,1787
20809:6901,76,3176,2092,6545,698,2312,46,1787,4146
20810:866,2703,17,76,40,81,1069,224,96,2848
20812:441,710,8928,4513,1340,3618,1744,5122,3506,13
20846:866,2703,17,76,40,81,1069,224,96,2848
20857:866,2139,361,2265,698,262,500,1913,76,1730
20858:866,2139,361,2265,698,262,500,1913,76,1730
20872:866,2703,17,76,40,81,1069,224,96,2848
20892:17,302,654,616,58,76,8,84,29,650
20906:9289,7021,247,19871,10492,17567,3672,17646,3992,8627
20908:866,2139,361,698,262,500,1913,76,1730,96
20911:17,302,654,616,58,76,8,84,29,650
20912:866,2703,17,76,40,81,1069,224,96,2848
20918:17,302,654,616,58,76,8,84,29,650
20926:17,302,654,616,58,76,8,84,29,650
20932:12586,873,931,2021,2946,1539,12022,1276,2675,2852
20950:17,302,654,616,58,76,8,84,29,650
20954:347,6901,76,3176,2092,6545,698,2312,46,1787
20973:17,302,654,616,58,76,8,84,29,650
20985:347,6901,76,3176,2092,6545,698,2312,46,1787
20990:81,986,3423,780,3137,2241,1749,1888,2967,7211
21028:1131,22,7624,23370,206,6311,36630,13419,10466,3842
21029:168,719,5738,984,463,2318,76,1326,1460,5480
21030:866,2139,361,2265,262,500,1913,76,1730,358
21032:840,3196,2548,157,10541,5111,8069,27070,5627,13049
21033:17,302,654,616,58,76,8,84,29,650
21037:168,719,5738,984,463,2318,76,1326,1460,5480
21080:17,302,654,616,58,76,8,84,29,650
21082:866,2703,17,76,40,81,1069,224,96,2848
21084:17,302,654,616,58,76,8,84,29,650
21120:17,302,616,58,76,8,84,29,650,518
21139:866,2703,17,76,40,81,1069,224,96,2848
21140:302,654,616,58,76,8,84,29,650,518
21148:347,6901,76,3176,2092,6545,698,2312,46,1787
21149:17,302,654,616,58,76,8,84,29,650
21151:17,302,654,616,58,76,8,84,29,650
21160:533,5975,4671,3034,603,10981,2510,7622,6311,1397
21164:17,302,654,616,58,8,84,29,650,518
21196:4339,4372,2579,15777,176,1417,117,34935,12190,7273
21207:17,302,654,616,58,76,8,84,29,650
21220:1352,189,10041,2880,1712,8848,5624,12990,4568,7831
21246:302,654,616,58,76,8,84,650,518,542
21256:866,2703,17,76,40,81,1069,224,96,2848
21259:17,302,654,616,58,8,84,29,650,518
21266:302,654,616,58,76,8,84,29,650,518
21272:17,302,654,616,58,76,8,84,29,650
21288:17,302,654,616,58,76,8,84,29,650
21317:1991,13660,5254,1589,2904,2686,7006,2068,3107,4261
21318:533,5975,8772,4671,3034,7926,603,10981,2510,7622
21354:17,302,654,616,58,76,8,84,29,650
21384:17,302,654,616,58,76,8,84,29,650
21401:12586,873,931,2021,2946,1539,12022,1276,2675,2852
21423:866,2703,17,76,40,81,1069,224,96,2848
21447:533,5975,8772,4671,3034,7926,603,10981,2510,7622
21448:866,2703,76,40,81,1069,224,96,2848,4239
21469:866,2139,361,2265,698,262,500,1913,76,1730
21476:866,2703,17,76,40,81,1069,224,96,2848
21505:81,986,226,3423,3137,2241,1749,1888,2967,7211
21514:347,6901,76,3176,2092,6545,698,2312,46,1787
21518:302,654,616,58,76,8,84,29,650,518
21531:866,2703,17,76,40,81,1069,224,96,2848
21542:168,719,5738,984,463,2318,76,1326,1460,5480
21543:840,3196,2548,157,197,10541,5111,27070,5627,13049
21551:12586,873,931,2021,2946,1539,12022,1276,2675,2852
21570:669,1592,225,924,7680,11008,8322,415,2547,7608
21585:866,2139,361,698,262,500,76,1730,96,826
21599:17,302,654,616,58,76,8,84,29,650
21604:866,2139,361,698,262,500,1913,76,1730,96
21608:17,302,654,616,58,76,8,84,650,518
21617:17,8,84,29,650,518,542,70,564,1102
21631:866,2703,17,76,40,81,1069,224,96,2848
21633:17,302,654,616,58,76,8,84,29,650
21637:866,2703,17,76,40,81,1069,224,96,2848
21670:866,2139,361,2265,698,262,500,1913,76,1730
21689:866,2703,17,76,40,81,1069,224,96,2848
21712:17,302,654,58,76,8,84,29,650,518
21713:302,654,616,58,76,8,84,29,650,518
21714:12586,873,931,2021,2946,1539,12022,1276,2675,2852
21722:302,654,616,58,8,84,29,650,518,542
21723:17,302,654,616,58,8,84,29,650,518
21732:1352,605,7087,3307,11973,7422,11015,3704,6674,8908
21737:866,2703,17,76,40,81,1069,224,96,2848
21745:866,2703,17,76,40,81,1069,224,96,2848
21763:17,58,76,8,84,29,650,518,542,70
21774:866,2703,17,76,40,81,1069,224,96,2848
21787:17,302,654,616,58,76,8,84,29,650
21794:17,302,654,616,58,76,8,84,29,650
21796:17,302,654,616,58,76,8,84,29,650
21834:17,302,654,616,58,76,8,84,29,650
21838:168,719,5738,984,463,2318,76,1460,5480,8860
21853:9289,7021,247,19871,17567,3672,3992,8627,3372,6503
21868:17,302,654,616,58,76,8,84,29,650
21869:1592,225,924,7680,8322,415,2547,7608,2178,5328
21908:302,654,616,58,76,8,84,650,518,542
21912:17,302,654,616,58,8,84,29,650,518
21931:17,302,654,616,58,76,8,84,29,650
21932:866,2703,17,76,40,81,1069,224,96,2848
21933:866,2139,361,2265,698,262,500,1913,76,1730
21934:17,302,654,616,58,76,8,84,29,650
21941:17,302,654,616,58,76,8,84,29,650
21943:168,719,5738,984,463,2318,76,1326,1460,5480
21944:17,302,654,616,58,76,8,84,29,650
21945:866,2703,17,76,40,81,1069,224,96,2848
21947:302,654,616,76,8,84,29,650,518,542
21960:17,302,654,616,58,76,8,84,29,650
21967:866,2703,17,76,40,81,1069,224,96,2848
21968:17,302,654,616,58,76,8,84,29,650
21979:17,302,654,616,58,76,8,84,29,650
21993:840,3196,157,197,10541,5111,8069,27070,5627,13049
21996:866,2703,17,76,40,81,1069,224,96,2848
22003:17,302,654,616,58,76,8,84,29,650
22012:5975,4671,3034,7926,603,10981,2510,7622,6311,1397
22016:302,654,616,58,76,8,84,29,650,518
22017:866,2703,17,76,40,81,1069,224,96,2848
22029:17,302,654,616,58,76,8,84,29,650
22030:17,302,654,616,58,76,8,84,29,650
22036:17,302,654,616,58,76,8,84,29,650
22037:669,1592,225,924,7680,11008,8322,415,2547,7608
22060:17,302,654,616,58,76,8,84,29,650
22080:4339,2579,15777,176,1417,117,34935,12190,7273,13789
22085:17,302,654,616,58,76,8,84,29,650
22102:866,2703,17,76,40,81,1069,224,96,2848
22109:302,654,58,76,8,84,29,650,518,542
22111:17,302,654,616,58,76,8,84,29,650
22116:12586,873,931,2021,2946,1539,12022,1276,2675,2852
22124:81,226,3423,780,3137,2241,1749,1888,2967,7211
22128:866,2703,17,76,40,81,1069,224,96,2848
22158:17,302,654,616,58,76,8,84,29,650
22164:17,302,654,616,58,76,8,84,29,650
22165:17,302,654,616,58,76,84,29,650,518
22173:168,719,5738,984,463,2318,76,1326,1460,5480
22176:441,1002,710,8928,4513,1744,5122,3506,13,371
22184:17,654,616,58,76,8,84,29,650,518
22198:17,302,654,616,58,76,8,84,29,650
22201:866,2703,17,76,81,1069,224,96,2848,4239
22213:17,302,654,616,58,76,8,84,29,650
22222:17,302,654,616,58,76,8,84,29,650
22226:7021,247,19871,10492,17567,3672,17646,3992,8627,3372
22236:17,302,654,616,58,76,8,84,29,650
22245:347,6901,76,3176,2092,6545,698,46,1787,4146
22246:866,2703,17,76,40,81,1069,224,96,2848
22251:81,986,226,3423,780,3137,2241,1749,1888,2967
22262:9289,7021,247,19871,10492,17567,3672,17646,3992,8627
22263:654,616,58,76,8,84,29,518,542,70
22280:17,302,654,616,58,76,8,84,29,650
22286:17,302,654,616,58,76,8,84,29,650
22299:4339,4372,2579,15777,176,1417,117,34935,12190,7273
22304:4339,4372,2579,15777,176,1417,117,34935,12190,7273
22324:866,2703,17,76,40,81,1069,224,96,2848
22326:669,1592,225,924,7680,11008,8322,415,2547,7608
22337:168,719,5738,984,463,2318,76,1326,1460,5480
22346:302,654,616,58,76,8,84,29,650,518
22354:866,2703,17,76,40,81,1069,224,96,2848
22363:347,6901,76,3176,2092,6545,698,2312,46,1787
22366:2139,361,2265,698,262,500,1913,76,1730,96
22372:347,6901,3176,2092,6545,698,2312,46,1787,4146
22373:866,2139,361,2265,698,262,500,1913,76,1730
22382:378,1991,13660,5254,1589,2904,2686,7006,2068,3107
22388:866,2703,17,76,40,81,1069,224,96,2848
22392:866,2703,17,76,40,81,1069,224,96,2848
22399:3913,5496,64,16579,10131,53299,57566,34215,13960,8502
22400:81,986,226,3423,780,3137,2241,1749,1888,2967
22401:866,2703,17,76,40,81,1069,224,96,2848
22418:81,986,226,3423,780,3137,2241,1749,1888,2967
22426:12586,873,931,2021,2946,1539,12022,1276,2675,2852
22427:302,654,616,58,76,8,84,29,650,518
22430:17,302,654,616,76,8,84,29,650,518
22431:866,2703,17,76,40,81,1069,224,96,2848
22436:17,302,654,58,76,8,84,29,650,518
22459:302,654,616,58,76,8,84,29,650,518
22464:17,302,654,616,58,76,8,84,29,650
22465:866,2703,17,76,40,1069,224,96,2848,4239
22469:168,719,5738,984,463,2318,76,1326,1460,8860
22476:17,654,616,58,76,8,84,29,650,518
22477:17,302,654,616,58,76,8,84,29,650
22479:866,2703,17,76,40,81,1069,224,96,2848
22483:17,302,654,616,58,76,8,84,29,650
22492:17,302,654,616,58,76,8,84,29,650
22493:866,2703,17,76,40,81,1069,224,96,2848
22497:866,2703,17,76,40,81,1069,224,96,2848
22501:866,2139,2265,698,262,500,1913,76,1730,96
22515:5145,4600,2048,13894,13694,1526,1477,13416,70402,32307
22521:866,2703,17,76,40,81,1069,224,96,2848
22523:302,654,616,58,76,8,84,29,650,518
22533:866,2703,17,76,40,81,1069,224,96,2848
22538:17,302,654,616,58,76,8,84,29,650
22546:17,302,654,616,58,76,84,29,650,518
22568:17,302,654,58,76,8,84,29,650,518
22574:168,719,5738,984,463,2318,76,1326,1460,5480
22575:866,2139,361,2265,698,262,500,1913,76,1730
22579:81,226,3423,780,3137,2241,1888,7211,1884,140
22580:17,302,654,616,58,76,8,84,29,650
22581:17,302,654,616,58,76,8,84,650,518
22583:866,2703,17,76,40,81,1069,224,96,2848
22586:866,2139,361,2265,698,500,1913,76,1730,96
22592:17,302,654,616,58,76,8,84,29,650
22603:17,302,654,616,58,76,8,84,29,650
22624:1002,710,4513,1340,3618,1744,5122,3506,13,371
22639:17,654,76,8,84,29,650,518,542,70
22675:4339,4372,2579,15777,176,1417,117,34935,12190,7273
22681:669,1592,225,924,7680,11008,8322,415,2547,7608
22682:17,302,654,616,58,76,8,84,29,650
22685:17,302,654,616,58,76,8,84,29,650
22691:17,654,76,8,84,29,650,518,542,70
22699:302,654,616,58,76,8,84,29,650,518
22703:347,76,2092,698,46,1787,4146,3847,4,14237
22706:17,302,654,616,58,76,8,84,29,650
22711:866,2703,17,76,40,81,1069,224,96,2848
22741:866,2703,17,76,40,81,1069,224,96,2848
22748:866,2139,361,2265,698,262,500,1913,76,1730
22755:12586,873,2021,2946,12022,1276,2675,2852,8066,24425
22759:17,302,654,616,58,8,84,29,650,518
22794:17,302,654,616,58,76,8,84,29,650
22799:302,654,616,58,76,8,84,29,518,542
22800:866,2703,17,76,40,81,1069,224,96,2848
22806:17,302,654,616,58,76,8,84,29,650
22807:168,719,5738,984,463,2318,76,1326,1460,5480
22808:168,719,5738,984,463,2318,76,1326,1460,5480
22823:168,719,5738,984,463,2318,76,1326,1460,5480
22824:17,302,654,616,58,76,8,84,29,650
22825:533,5975,8772,4671,3034,7926,603,10981,2510,7622
22835:17,302,654,616,58,76,8,84,29,650
22844:17,302,616,76,8,84,29,650,518,542
22850:17,302,654,616,58,76,8,84,29,650
22851:866,2139,361,2265,698,262,500,1913,76,1730
22862:168,719,5738,984,463,2318,76,1326,1460,5480
22863:347,6901,76,3176,2092,6545,698,2312,46,1787
22867:866,2703,17,76,40,81,1069,224,96,2848
22872:302,654,616,58,76,8,84,29,650,518
22873:17,302,654,616,58,76,8,29,650,518
22887:17,302,654,616,58,76,8,84,29,650
22888:17,616,58,76,8,84,29,650,542,70
22893:866,2703,17,76,40,81,1069,224,96,2848
22901:866,2703,17,76,40,81,1069,224,96,2848
22903:17,654,616,58,76,8,84,29,650,518
22906:866,2703,17,76,40,81,1069,224,96,2848
22936:866,2139,361,698,262,500,76,1730,96,826
22949:13166,9777,35087,5965,10527,22145,37419,62941,68125,94452
22979:866,2139,361,2265,698,262,500,1913,76,1730
22983:17,654,616,58,8,84,29,650,518,542
22986:12586,873,931,2021,2946,1539,12022,1276,2675,2852
23000:12586,873,931,2021,2946,1539,12022,1276,2675,2852
23040:866,2703,17,76,40,81,1069,224,96,2848
23044:866,2703,17,76,40,81,1069,224,96,2848
23055:866,2703,17,76,40,81,1069,224,96,2848
23057:866,2139,361,2265,698,262,500,1913,76,1730
23073:302,654,616,58,76,8,84,29,650,518
23099:866,2703,17,76,40,81,1069,224,96,2848
23110:1352,605,7087,3307,11973,7422,11015,3704,6674,8908
23111:866,2703,17,40,81,1069,224,96,2848,4239
23112:986,226,3423,780,3137,2241,1749,1888,2967,7211
23113:866,2703,17,76,40,81,1069,224,96,2848
23114:81,226,3423,780,3137,2241,1749,2967,7211,1884
23127:17,302,654,616,58,76,8,84,29,650
23133:866,2703,17,76,40,81,1069,224,96,2848
23183:168,719,5738,984,463,2318,76,1326,1460,5480
23208:17,302,654,616,58,76,8,84,29,650
23221:17,302,654,616,58,76,8,84,29,650
23229:6901,76,3176,2092,698,2312,46,1787,4146,3847
23234:3196,157,197,10541,5111,27070,5627,13049,14793,7160
23244:17,302,654,616,58,76,8,84,29,650
23252:168,719,5738,984,463,2318,76,1326,1460,5480
23254:17,302,654,616,58,76,8,84,29,650
23255:17,302,654,616,58,76,8,84,29,650
23277:866,2703,17,76,40,81,1069,224,96,2848
23311:866,2703,17,76,40,81,1069,224,96,2848
23323:866,2703,17,76,40,81,1069,224,96,2848
23335:533,8772,4671,3034,2510,7622,6311,1397,9054,12861
23340:17,302,654,616,58,76,8,84,29,650
23367:347,6901,76,3176,2092,6545,698,2312,46,1787
23382:302,654,616,58,76,8,84,29,650,518
23399:866,2703,17,76,40,81,1069,224,96,2848
23408:81,986,226,3423,3137,2241,1749,1888,2967,7211
23423:866,2703,17,76,40,81,1069,224,96,2848
23433:654,616,58,76,8,29,650,518,542,70
23448:866,2703,17,76,40,81,1069,224,96,2848
23452:17,302,616,76,8,84,29,650,518,542
23458:866,2139,361,2265,698,262,500,1913,76,1730
23464:347,6901,76,3176,2092,6545,698,2312,46,1787
23465:866,2703,17,76,40,81,1069,224,96,2848
23498:17,302,654,616,58,76,8,84,29,650
23508:12586,873,931,2021,2946,1539,12022,1276,2675,2852
23514:866,2703,17,76,40,81,1069,224,96,2848
23542:12586,873,931,2021,2946,1539,12022,1276,2675,2852
23544:9289,7021,247,19871,10492,17567,3672,17646,3992,8627
23548:866,2703,17,76,40,81,1069,224,96,2848
23549:1352,605,7087,3307,11973,7422,11015,3704,6674,8908
23569:2265,698,262,500,1913,96,826,358,901,40
23587:866,2703,17,76,40,81,1069,224,96,2848
23595:17,302,654,616,58,76,8,84,29,650
23606:4755,1352,1527,189,10041,2880,1712,6434,8848,5624
23631:81,986,226,3423,780,3137,2241,1749,1888,2967
23637:17,654,616,58,76,8,84,29,650,518
23653:1002,710,8928,4513,1340,3618,1744,5122,3506,13
23670:866,2703,17,76,40,81,1069,224,96,2848
23678:17,302,654,616,58,76,8,84,29,650
23686:17,302,654,616,58,76,84,29,518,542
23692:347,6901,76,3176,2092,6545,698,2312,46,1787
23699:17,302,654,616,58,76,8,84,29,650
23711:866,2703,17,76,40,81,1069,224,96,2848
23714:17,302,654,616,58,76,8,84,650,518
23735:1352,605,7087,3307,11973,7422,11015,3704,6674,8908
23751:1002,710,8928,4513,1340,3618,1744,5122,3506,13
23779:17,302,654,616,58,76,8,84,29,650
23785:866,2139,361,2265,698,262,500,1913,76,1730
23827:986,226,3423,780,3137,2241,1749,1888,2967,7211
23828:866,2139,361,2265,698,262,500,1913,76,1730
23847:12586,873,931,2021,2946,1539,12022,1276,2675,2852
23865:866,2703,17,76,40,81,1069,224,96,2848
23872:866,2139,361,2265,698,262,500,1913,76,1730
23895:866,2703,17,76,40,81,1069,224,96,2848
23907:866,2703,17,76,40,81,1069,224,96,2848
23919:17,302,654,616,58,76,8,84,29,650
23923:17,302,654,616,58,76,8,84,29,650
23934:17,302,654,616,58,76,8,84,29,650
23943:17,302,654,616,58,76,8,84,29,650
23959:17,302,616,58,76,8,84,29,650,518
23960:17,302,654,616,58,8,84,29,650,518
23961:866,2703,17,76,40,81,1069,224,96,2848
23962:17,302,654,616,58,76,8,84,29,650
23963:654,616,58,76,8,84,29,650,518,542
23979:866,2703,17,76,40,81,1069,224,96,2848
23997:168,984,2318,76,1326,1460,5480,8860,661,2153
24018:654,616,58,76,8,84,29,650,518,542
24019:866,2139,361,2265,698,262,500,1913,76,1730
24056:866,2703,17,76,40,81,1069,224,96,2848
24060:17,302,654,616,58,76,8,84,29,650
24061:17,302,654,616,58,76,8,84,29,650
24075:866,2139,361,698,262,500,1913,76,1730,96
24083:17,302,654,616,58,76,8,84,29,650
24100:17,302,654,616,58,76,8,84,29,650
24129:866,2703,17,40,81,1069,224,96,2848,4239
24144:168,719,5738,984,463,2318,76,1326,1460,5480
24146:17,302,654,616,58,76,8,84,29,650
24155:81,986,226,3423,780,3137,2241,1749,1888,2967
24157:8725,29002,100483,74274,83357,98611,32952,6602,19385,105460
24158:866,2703,17,76,40,81,224,96,2848,4239
24162:866,2703,17,76,40,81,1069,224,96,2848
24175:12586,873,931,2021,2946,1539,12022,1276,2675,2852
24179:1352,605,7087,3307,11973,7422,11015,3704,6674,8908
24184:12586,873,2021,2946,1539,12022,1276,2675,2852,8066
24185:17,302,654,616,58,76,8,84,29,650
24199:17,302,654,616,58,76,8,84,29,650
24206:866,2703,17,76,40,81,1069,224,96,2848
24210:81,986,226,3423,780,3137,2241,1749,1888,2967
24219:302,654,616,58,76,8,84,29,650,518
24236:17,302,654,616,58,76,8,84,29,650
24248:347,6901,76,3176,2092,6545,698,2312,46,1787
24262:866,2703,17,76,40,81,1069,224,96,2848
24265:441,1002,710,8928,4513,1340,3618,1744,5122,3506
24269:302,654,616,58,76,8,84,29,650,518
24273:866,2703,17,76,40,81,1069,224,96,2848
24286:17,302,654,616,58,76,8,84,29,650
24309:168,719,5738,984,463,2318,76,1326,1460,5480
24317:12586,873,931,2021,2946,1539,12022,1276,2675,2852
24331:168,719,5738,984,463,2318,76,1326,1460,5480
